time,stage,physical_stage,temperature,melted_fraction,mass_mg,mass_mgo,mass_c,radius,oxide_thickness,flame_radius,flame_temperature
0.0762,heating_and_melting,Preheating,705.823416707385,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0763,heating_and_melting,Preheating,706.322570078089,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0764,heating_and_melting,Preheating,706.821613346611,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0765,heating_and_melting,Preheating,707.320546404932,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0766,heating_and_melting,Preheating,707.819369144998,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0767,heating_and_melting,Preheating,708.318081458718,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0768,heating_and_melting,Preheating,708.81668323797,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0769,heating_and_melting,Preheating,709.315174374595,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.077,heating_and_melting,Preheating,709.8135547604,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0771,heating_and_melting,Preheating,710.311824287157,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0772,heating_and_melting,Preheating,710.809982846604,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0773,heating_and_melting,Preheating,711.308030330445,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0774,heating_and_melting,Preheating,711.805966630347,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0775,heating_and_melting,Preheating,712.303791637945,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0776,heating_and_melting,Preheating,712.801505244837,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0777,heating_and_melting,Preheating,713.299107342589,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0778,heating_and_melting,Preheating,713.79659782273,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0779,heating_and_melting,Preheating,714.293976576755,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.078,heating_and_melting,Preheating,714.791243496126,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0781,heating_and_melting,Preheating,715.288398472268,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0782,heating_and_melting,Preheating,715.785441396573,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0783,heating_and_melting,Preheating,716.282372160397,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0784,heating_and_melting,Preheating,716.779190655064,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0785,heating_and_melting,Preheating,717.275896771859,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0786,heating_and_melting,Preheating,717.772490402037,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0787,heating_and_melting,Preheating,718.268971436816,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0788,heating_and_melting,Preheating,718.765339767379,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0789,heating_and_melting,Preheating,719.261595284874,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.079,heating_and_melting,Preheating,719.757737880418,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0791,heating_and_melting,Preheating,720.253767445089,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0792,heating_and_melting,Preheating,720.749683869933,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0793,heating_and_melting,Preheating,721.24548704596,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0794,heating_and_melting,Preheating,721.741176864146,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0795,heating_and_melting,Preheating,722.236753215432,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0796,heating_and_melting,Preheating,722.732215990725,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0797,heating_and_melting,Preheating,723.227565080898,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0798,heating_and_melting,Preheating,723.722800376786,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0799,heating_and_melting,Preheating,724.217921769194,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.08,heating_and_melting,Preheating,724.712929148889,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0801,heating_and_melting,Preheating,725.207822406604,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0802,heating_and_melting,Preheating,725.70260143304,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0803,heating_and_melting,Preheating,726.197266118859,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0804,heating_and_melting,Preheating,726.691816354691,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0805,heating_and_melting,Preheating,727.186252031132,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0806,heating_and_melting,Preheating,727.680573038742,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0807,heating_and_melting,Preheating,728.174779268046,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0808,heating_and_melting,Preheating,728.668870609536,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0809,heating_and_melting,Preheating,729.162846953668,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.081,heating_and_melting,Preheating,729.656708190863,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0811,heating_and_melting,Preheating,730.15045421151,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0812,heating_and_melting,Preheating,730.644084905961,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0813,heating_and_melting,Preheating,731.137600164533,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0814,heating_and_melting,Preheating,731.63099987751,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0815,heating_and_melting,Preheating,732.124283935141,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0816,heating_and_melting,Preheating,732.61745222764,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0817,heating_and_melting,Preheating,733.110504645185,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0818,heating_and_melting,Preheating,733.603441077923,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0819,heating_and_melting,Preheating,734.096261415963,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.082,heating_and_melting,Preheating,734.58896554938,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0821,heating_and_melting,Preheating,735.081553368217,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0822,heating_and_melting,Preheating,735.574024762478,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0823,heating_and_melting,Preheating,736.066379622136,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0824,heating_and_melting,Preheating,736.558617837127,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0825,heating_and_melting,Preheating,737.050739297354,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0826,heating_and_melting,Preheating,737.542743892686,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0827,heating_and_melting,Preheating,738.034631512954,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0828,heating_and_melting,Preheating,738.526402047957,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0829,heating_and_melting,Preheating,739.01805538746,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.083,heating_and_melting,Preheating,739.509591421192,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0831,heating_and_melting,Preheating,740.001010038847,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0832,heating_and_melting,Preheating,740.492311130085,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0833,heating_and_melting,Preheating,740.983494584532,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0834,heating_and_melting,Preheating,741.474560291778,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0835,heating_and_melting,Preheating,741.96550814138,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0836,heating_and_melting,Preheating,742.456338022859,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0837,heating_and_melting,Preheating,742.947049825702,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0838,heating_and_melting,Preheating,743.43764343936,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0839,heating_and_melting,Preheating,743.928118753253,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.084,heating_and_melting,Preheating,744.418475656762,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0841,heating_and_melting,Preheating,744.908714039237,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0842,heating_and_melting,Preheating,745.39883378999,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0843,heating_and_melting,Preheating,745.888834798301,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0844,heating_and_melting,Preheating,746.378716953414,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0845,heating_and_melting,Preheating,746.86848014454,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0846,heating_and_melting,Preheating,747.358124260853,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0847,heating_and_melting,Preheating,747.847649191494,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0848,heating_and_melting,Preheating,748.337054825568,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0849,heating_and_melting,Preheating,748.826341052148,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.085,heating_and_melting,Preheating,749.31550776027,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0851,heating_and_melting,Preheating,749.804554838936,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0852,heating_and_melting,Preheating,750.293482177113,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0853,heating_and_melting,Preheating,750.782289663735,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0854,heating_and_melting,Preheating,751.270977187699,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0855,heating_and_melting,Preheating,751.759544637869,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0856,heating_and_melting,Preheating,752.247991903073,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0857,heating_and_melting,Preheating,752.736318872107,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0858,heating_and_melting,Preheating,753.22452543373,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0859,heating_and_melting,Preheating,753.712611476666,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.086,heating_and_melting,Preheating,754.200576889607,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0861,heating_and_melting,Preheating,754.688421561208,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0862,heating_and_melting,Preheating,755.17614538009,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0863,heating_and_melting,Preheating,755.663748234839,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0864,heating_and_melting,Preheating,756.151230014008,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0865,heating_and_melting,Preheating,756.638590606114,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0866,heating_and_melting,Preheating,757.12582989964,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0867,heating_and_melting,Preheating,757.612947783032,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0868,heating_and_melting,Preheating,758.099944144706,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0869,heating_and_melting,Preheating,758.58681887304,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.087,heating_and_melting,Preheating,759.073571856377,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0871,heating_and_melting,Preheating,759.560202983027,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0872,heating_and_melting,Preheating,760.046712141265,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0873,heating_and_melting,Preheating,760.533099219332,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0874,heating_and_melting,Preheating,761.019364105432,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0875,heating_and_melting,Preheating,761.505506687738,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0876,heating_and_melting,Preheating,761.991526854384,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0877,heating_and_melting,Preheating,762.477424493473,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0878,heating_and_melting,Preheating,762.963199493073,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0879,heating_and_melting,Preheating,763.448851741215,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.088,heating_and_melting,Preheating,763.934381125897,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0881,heating_and_melting,Preheating,764.419787535083,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0882,heating_and_melting,Preheating,764.905070856701,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0883,heating_and_melting,Preheating,765.390230978644,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0884,heating_and_melting,Preheating,765.875267788774,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0885,heating_and_melting,Preheating,766.360181174913,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0886,heating_and_melting,Preheating,766.844971024852,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0887,heating_and_melting,Preheating,767.329637226347,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0888,heating_and_melting,Preheating,767.814179667118,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0889,heating_and_melting,Preheating,768.298598234852,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.089,heating_and_melting,Preheating,768.782892817199,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0891,heating_and_melting,Preheating,769.267063301778,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0892,heating_and_melting,Preheating,769.751109576169,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0893,heating_and_melting,Preheating,770.235031527922,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0894,heating_and_melting,Preheating,770.718829044549,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0895,heating_and_melting,Preheating,771.202502013528,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0896,heating_and_melting,Preheating,771.686050322303,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0897,heating_and_melting,Preheating,772.169473858283,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0898,heating_and_melting,Preheating,772.652772508843,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0899,heating_and_melting,Preheating,773.135946161322,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.09,heating_and_melting,Preheating,773.618994703027,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0901,heating_and_melting,Preheating,774.101918021227,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0902,heating_and_melting,Preheating,774.584716003158,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0903,heating_and_melting,Preheating,775.067388536023,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0904,heating_and_melting,Preheating,775.549935506987,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0905,heating_and_melting,Preheating,776.032356803183,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0906,heating_and_melting,Preheating,776.514652311708,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0907,heating_and_melting,Preheating,776.996821919624,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0908,heating_and_melting,Preheating,777.478865513962,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0909,heating_and_melting,Preheating,777.960782981713,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.091,heating_and_melting,Preheating,778.442574209837,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0911,heating_and_melting,Preheating,778.924239085259,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0912,heating_and_melting,Preheating,779.405777494867,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0913,heating_and_melting,Preheating,779.887189325517,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0914,heating_and_melting,Preheating,780.36847446403,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0915,heating_and_melting,Preheating,780.849632797191,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0916,heating_and_melting,Preheating,781.330664211752,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0917,heating_and_melting,Preheating,781.811568594428,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0918,heating_and_melting,Preheating,782.292345831903,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0919,heating_and_melting,Preheating,782.772995810823,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.092,heating_and_melting,Preheating,783.253518417801,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0921,heating_and_melting,Preheating,783.733913539415,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0922,heating_and_melting,Preheating,784.214181062208,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0923,heating_and_melting,Preheating,784.69432087269,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0924,heating_and_melting,Preheating,785.174332857334,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0925,heating_and_melting,Preheating,785.65421690258,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0926,heating_and_melting,Preheating,786.133972894833,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0927,heating_and_melting,Preheating,786.613600720464,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0928,heating_and_melting,Preheating,787.093100265807,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0929,heating_and_melting,Preheating,787.572471417164,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.093,heating_and_melting,Preheating,788.051714060801,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0931,heating_and_melting,Preheating,788.53082808295,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0932,heating_and_melting,Preheating,789.009813369809,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0933,heating_and_melting,Preheating,789.488669807539,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0934,heating_and_melting,Preheating,789.967397282268,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0935,heating_and_melting,Preheating,790.445995680091,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0936,heating_and_melting,Preheating,790.924464887064,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0937,heating_and_melting,Preheating,791.402804789214,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0938,heating_and_melting,Preheating,791.881015272528,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0939,heating_and_melting,Preheating,792.359096222961,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.094,heating_and_melting,Preheating,792.837047526434,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0941,heating_and_melting,Preheating,793.314869068833,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0942,heating_and_melting,Preheating,793.792560736007,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0943,heating_and_melting,Preheating,794.270122413773,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0944,heating_and_melting,Preheating,794.747553987914,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0945,heating_and_melting,Preheating,795.224855344175,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0946,heating_and_melting,Preheating,795.702026368269,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0947,heating_and_melting,Preheating,796.179066945874,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0948,heating_and_melting,Preheating,796.655976962633,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0949,heating_and_melting,Preheating,797.132756304153,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.095,heating_and_melting,Preheating,797.609404856011,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0951,heating_and_melting,Preheating,798.085922503743,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0952,heating_and_melting,Preheating,798.562309132856,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0953,heating_and_melting,Preheating,799.038564628818,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0954,heating_and_melting,Preheating,799.514688877066,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0955,heating_and_melting,Preheating,799.990681762999,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0956,heating_and_melting,Preheating,800.466543171985,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0957,heating_and_melting,Preheating,800.942272989353,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0958,heating_and_melting,Preheating,801.417871100402,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0959,heating_and_melting,Preheating,801.893337390393,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.096,heating_and_melting,Preheating,802.368671744553,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0961,heating_and_melting,Preheating,802.843874048077,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0962,heating_and_melting,Preheating,803.318944186121,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0963,heating_and_melting,Preheating,803.793882043811,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0964,heating_and_melting,Preheating,804.268687506233,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0965,heating_and_melting,Preheating,804.743360458444,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0966,heating_and_melting,Preheating,805.217900785463,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0967,heating_and_melting,Preheating,805.692308372274,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0968,heating_and_melting,Preheating,806.166583103829,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0969,heating_and_melting,Preheating,806.640724865043,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.097,heating_and_melting,Preheating,807.114733540799,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0971,heating_and_melting,Preheating,807.588609015941,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0972,heating_and_melting,Preheating,808.062351175282,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0973,heating_and_melting,Preheating,808.5359599036,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0974,heating_and_melting,Preheating,809.009435085637,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0975,heating_and_melting,Preheating,809.482776606102,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0976,heating_and_melting,Preheating,809.955984349667,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0977,heating_and_melting,Preheating,810.429058200972,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0978,heating_and_melting,Preheating,810.901998044621,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0979,heating_and_melting,Preheating,811.374803765184,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.098,heating_and_melting,Preheating,811.847475247195,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0981,heating_and_melting,Preheating,812.320012375155,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0982,heating_and_melting,Preheating,812.79241503353,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0983,heating_and_melting,Preheating,813.26468310675,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0984,heating_and_melting,Preheating,813.736816479212,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0985,heating_and_melting,Preheating,814.208815035278,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0986,heating_and_melting,Preheating,814.680678659275,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0987,heating_and_melting,Preheating,815.152407235496,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0988,heating_and_melting,Preheating,815.624000648198,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0989,heating_and_melting,Preheating,816.095458781605,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.099,heating_and_melting,Preheating,816.566781519906,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0991,heating_and_melting,Preheating,817.037968747254,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0992,heating_and_melting,Preheating,817.50902034777,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0993,heating_and_melting,Preheating,817.979936205537,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0994,heating_and_melting,Preheating,818.450716204606,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0995,heating_and_melting,Preheating,818.921360228992,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0996,heating_and_melting,Preheating,819.391868162677,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
0.0997,heating_and_melting,Preheating,819.862239889607,0,1.1388273369263e-10,0,0,2.5e-05,0,NaN,NaN
